0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,P
100,119.2832,131.2144,123.0149,136.464,144.8225,156.8634,177.1239,181.192,198.4764,201.22,200.3382,216.0109,217.029,215.6732,209.9382,207.2454,215.0499,213.523,209.7992,220.561,242.9741,232.0889,234.0784,214.002,214.7748,245.0328,253.405,246.4392,258.2002,229.0554,193.6711,189.8633,185.128,180.0764,176.2319,170.1298,167.0414,155.2231,155.2185,153.1711,146.9242,155.0293,155.5529,162.8665,175.6658,191.2747,191.3322,187.0439,173.4273,194.0485,207.6514,213.0163,220.3143,212.3203,222.9231,221.8738,236.1433,259.0907,237.017,223.0924,123.0924
100,101.4507,107.0638,101.8347,100.5211,103.2729,109.6047,108.7214,114.3743,116.7408,120.5527,118.4109,111.0579,111.6059,113.953,121.1684,122.6346,122.1086,113.1658,118.7029,123.7894,132.1847,129.8203,152.0138,148.6796,167.807,163.8037,148.9705,149.3436,146.5425,152.2748,144.8686,147.2515,151.8807,150.6974,145.5365,154.3097,154.6192,151.1599,155.2334,146.3855,144.5058,144.415,135.5436,136.9977,136.7129,140.0808,124.6118,110.8534,107.243,104.3295,106.4749,108.943,104.3675,108.1695,109.6083,105.6234,111.5344,102.1621,101.6592,100.4014,0.4014
100,96.2067,98.5641,89.2983,93.5602,98.3169,88.3606,92.3092,92.7232,97.522,106.3562,115.1306,109.8214,107.0932,106.1586,101.1266,94.2665,98.6343,97.0352,102.3356,101.6034,102.3228,96.2513,94.5448,91.3895,95.2488,96.7767,107.0006,107.7598,118.6434,108.4959,105.675,98.2207,94.8202,99.7075,101.9801,105.4504,104.0265,109.1199,125.5342,134.6102,128.095,107.8245,101.9559,97.8906,100.617,94.4632,103.0462,108.2809,108.6754,103.5807,105.6044,99.5706,101.7143,104.0452,112.0054,132.1135,134.782,131.7773,131.5683,140.2708,40.2708
100,97.6545,78.3154,69.3589,69.2341,69.5519,76.5432,70.3545,78.6675,71.3642,71.4955,67.2807,63.6433,65.8509,68.9962,70.0998,67.0287,62.8194,65.1547,66.0038,66.7359,60.929,61.7082,69.1276,73.0755,68.3481,68.041,67.7945,63.5901,63.6301,71.5705,72.656,77.7984,82.5219,87.2626,89.7002,84.3228,82.2974,84.7734,86.0122,78.3506,81.9485,80.6472,85.4241,81.7055,78.6889,69.1763,70.373,74.2845,76.6346,75.2421,70.4928,66.7359,73.7105,74.3492,76.6904,74.6763,70.6401,71.5812,76.4643,86.8809,0
100,96.1134,84.5962,76.7251,70.7953,70.5118,69.6713,63.2783,68.9949,67.6366,63.5319,63.3613,64.8695,63.2033,60.7691,63.4894,65.8137,62.5071,60.585,65.8082,66.1673,75.4257,74.7907,77.6573,75.765,77.871,69.9889,66.8182,65.3072,64.8758,67.7836,70.0074,66.1094,65.3697,67.3317,65.8354,67.5876,63.2329,65.1696,60.5153,60.2105,64.0588,59.6553,60.2203,60.8994,61.0826,67.3343,73.7561,76.9003,79.7721,79.6784,85.487,77.6914,77.8361,77.7986,75.7092,75.559,83.365,77.7286,63.6278,56.465,0
100,95.9155,100.7406,112.0537,118.2238,102.9869,94.1882,97.8397,110.9993,106.335,99.6671,104.6982,104.0648,106.4171,108.904,98.9912,87.195,87.3873,91.0736,92.5391,93.7653,103.0256,107.9196,122.6655,123.5656,103.3735,104.9582,107.113,98.7019,111.8653,122.0991,120.5718,99.2176,97.2115,104.098,98.3174,80.643,73.9618,74.6639,78.3169,74.6922,73.7944,71.1023,72.5097,75.7333,71.7873,70.4895,72.7485,77.0013,69.8867,71.6209,69.4444,71.4764,68.8127,65.7981,67.9574,67.0424,70.4759,68.2393,70.6135,76.3656,0
100,108.1271,100.0702,99.3154,86.4236,80.5612,72.5972,71.4252,73.5629,71.6164,77.1523,81.7658,78.5391,79.3918,82.5079,82.6805,81.7881,96.9378,96.4208,101.4443,102.2426,102.802,104.0661,101.7584,98.803,95.4963,96.5913,102.4157,97.2152,96.5127,96.3567,97.0684,90.7992,94.4155,102.6172,93.5845,95.2188,93.7947,91.9206,98.1852,107.1706,108.82,105.1788,102.612,114.0051,115.2038,111.7575,107.4995,105.5995,106.719,104.3507,94.1043,87.995,79.6508,85.53,88.9087,93.0567,83.7681,75.1531,74.7474,76.4168,0
100,95.3226,101.4081,94.201,88.0017,92.3549,86.1795,79.2118,82.8219,78.0817,80.8724,80.9956,75.1996,79.6892,72.4926,71.3001,77.0759,76.8664,73.9353,71.4653,66.981,71.0234,78.4072,74.1735,82.3107,80.2051,82.0997,87.0693,85.3597,81.6434,86.6193,94.6122,93.3866,99.9507,92.098,94.8992,91.2714,94.3482,98.8179,107.6136,113.9449,111.8262,125.1226,132.2373,131.8398,125.4632,134.783,128.049,119.3481,126.3791,128.722,126.6478,127.4452,124.8126,117.4917,103.2306,100.7073,106.1717,100.6791,95.6631,84.6144,0
100,89.022,93.2711,93.8029,83.1775,86.0763,87.7969,89.1996,95.228,88.6375,91.2575,90.9903,90.4878,85.9425,87.1059,84.909,80.21,83.2505,77.7681,81.0529,81.0064,80.4471,80.5013,77.3014,73.7634,71.0053,70.6722,71.8179,73.4045,78.4586,80.7443,88.5789,85.4462,85.5083,87.9637,86.9438,85.2557,82.7058,87.3222,77.1614,74.85,71.3021,75.8314,71.2858,71.3997,71.9673,73.6357,71.203,70.082,71.2305,69.7786,71.3786,72.3701,69.9487,71.0896,71.1066,72.9466,88.3436,89.7261,88.56,104.1124,4.1124
100,103.4577,107.9592,99.9337,98.7535,101.5271,102.439,103.0696,95.4925,86.4709,81.209,75.3413,66.3553,61.6603,53.9915,53.0329,51.2682,49.5041,46.9881,44.2197,48.3065,50.5696,50.9407,51.518,48.3314,45.6003,43.1632,43.9978,43.9969,42.0333,40.2249,39.4167,39.4263,39.6263,42.3365,42.0463,41.1229,40.8639,41.7722,39.4626,37.1692,35.2999,32.2896,30.4482,33.1869,30.5794,30.6622,31.7072,32.2267,32.521,30.3079,29.9102,29.0237,26.5596,26.5599,28.0495,26.6438,27.3277,27.5206,27.2224,25.768,0
100,96.627,90.7378,85.7184,87.5434,84.8614,82.5361,84.3192,76.7398,79.3975,75.3799,74.0689,74.7516,75.5765,81.4575,84.7347,76.4989,78.2786,73.2056,75.6917,76.0485,82.6641,68.967,73.7081,69.9356,62.5507,64.0093,66.9327,71.2935,74.6126,71.4044,73.5964,84.2155,90.1993,88.8806,79.7666,75.8005,73.7607,82.1095,91.9342,98.3608,102.6765,102.2352,92.6471,103.3225,94.1819,103.4623,104.9807,99.7699,93.929,85.9162,84.9395,77.1281,71.0816,68.191,60.7558,57.8674,55.8375,51.9983,47.6607,51.1636,0
100,90.8613,96.3855,100.5864,110.1637,107.8761,113.8894,121.7484,116.7413,126.3154,117.5732,116.9594,114.78,102.2979,109.4113,103.1464,104.3052,106.576,107.2195,104.53,104.6886,109.7036,101.9362,92.9593,96.3971,91.4677,86.3105,84.5667,84,99.4749,103.4867,109.702,104.2974,97.0536,90.6651,83.9465,83.4939,82.7847,89.3312,81.9723,77.2136,73.301,76.2601,73.9082,79.3109,82.8232,81.4493,82.2956,78.6903,76.3982,84.1839,96.8887,103.7553,90.1083,91.5557,87.2824,78.5116,76.3391,74.5324,71.7558,71.8595,0
100,99.665,105.4117,98.7898,94.8295,87.949,92.5276,96.0869,93.2088,92.7098,91.9116,103.2006,108.2714,98.361,93.0694,95.7444,97.0401,94.3647,82.3435,92.9071,80.0135,78.5753,78.0676,75.0855,76.1183,77.9278,74.6072,73.5303,68.6532,70.7179,77.7164,79.2092,79.9565,86.2122,74.0418,68.0709,67.7084,74.7583,76.6997,69.4711,74.1237,66.6921,70.4483,65.5724,60.3345,59.8511,54.9744,55.2269,58.7583,58.256,53.7346,54.6945,53.5588,53.4585,57.9691,58.2011,62.797,65.3078,61.6044,61.7358,67.2617,0
100,95.9285,98.9178,105.1021,112.3554,102.3665,90.4404,91.5434,93.8919,90.735,84.0964,88.9106,91.2811,101.9812,90.8871,95.4205,86.7289,82.6222,86.5206,87.7673,79.6582,89.1862,96.9388,103.6937,104.4373,108.9952,104.8217,100.632,90.9355,109.0048,112.0039,117.1882,106.3517,107.6295,101.0162,99.1284,97.1143,97.3452,97.8706,110.3381,113.7233,101.4784,101.0314,104.5928,116.4481,127.0369,124.7863,119.8557,124.7153,119.5205,129.4916,123.3144,133.6499,125.498,124.5308,134.409,122.7781,113.1022,111.4356,106.9892,110.2609,10.2609
100,99.5922,101.1543,97.8172,99.2088,110.6033,110.3717,110.4012,105.1995,107.5045,109.2922,123.0058,118.2009,112.9959,109.6862,103.1367,106.0349,115.9255,119.5727,126.5999,132.0663,138.1106,137.0181,122.1953,121.5928,122.8111,120.0948,113.67,108.9584,110.0063,101.2339,90.1857,89.2663,96.5417,99.2447,107.6601,107.9609,112.4872,119.0371,126.7112,129.4568,127.1012,132.7862,138.551,123.7967,120.1307,132.1841,132.944,130.5017,143.7012,154.842,160.5424,155.9114,176.6781,169.9082,160.2538,161.359,170.5045,194.8387,197.2632,205.8174,105.8174
100,104.3964,109.346,122.4022,114.6859,114.5045,127.1277,144.5993,147.3439,147.3166,130.202,148.2521,154.6227,153.2499,165.8509,166.87,156.3466,164.1915,165.1737,169.7502,161.8479,160.9927,151.8441,148.9095,129.0526,111.8391,116.0451,114.582,129.1607,122.6743,128.6908,139.3728,130.6496,156.1934,167.4907,167.8691,185.6954,204.3014,211.2663,209.7308,207.438,226.6959,217.4547,200.7669,191.699,164.5592,149.6502,145.6021,153.8638,148.0873,142.9942,131.93,137.019,135.8576,143.7321,147.8052,137.2477,142.8965,140.98,158.3692,167.5605,67.5605
100,102.5987,112.91,110.3853,108.0534,111.923,110.4023,114.6551,111.6719,124.3702,118.3623,139.4664,128.0439,120.5997,128.1508,116.9502,113.5784,110.7483,115.0929,109.8032,111.8309,110.079,94.6363,91.7278,100.6231,103.4856,98.3896,92.8749,96.4771,94.0685,99.3456,91.572,90.4392,94.1055,92.6481,85.4039,78.5986,82.9352,81.9497,87.3062,85.2715,88.5557,90.0018,83.1426,87.5314,90.8233,102.1029,107.7132,104.4328,97.7286,105.6552,107.7001,105.3979,99.3766,101.9867,101.8745,100.7228,97.2451,88.151,83.0575,77.9516,0
100,105.1148,99.5683,100.2773,97.384,100.4726,101.4896,105.4622,106.8631,105.6737,101.1631,110.5871,103.8159,96.9115,89.5352,92.4874,87.7172,95.102,86.1637,97.2367,96.1558,91.6462,96.8477,103.3571,108.5717,107.6148,103.2196,109.5023,112.8731,112.352,109.2725,112.9225,106.6824,98.1293,97.7465,99.6274,95.5841,82.6182,83.868,87.251,88.0102,87.0163,87.8543,71.9815,74.5696,76.5977,82.0958,79.7911,82.8873,82.9382,86.899,80.7269,88.1328,90.6084,88.2002,98.0075,102.5072,98.635,100.5068,97.941,90.3386,0
100,114.7944,113.2671,114.4357,108.6154,107.9141,118.9023,116.7748,114.4956,115.3922,114.8061,112.9701,100.3654,96.3361,87.0442,93.1368,98.157,102.2861,106.2252,101.417,100.2008,99.1486,100.9914,109.0181,110.0076,113.7039,130.7652,138.571,146.7963,167.0505,165.5937,166.5634,167.7529,160.8957,186.0349,184.1885,186.7131,183.4588,198.5132,196.9121,213.2567,229.4996,231.809,240.3309,255.6226,249.6497,247.1359,251.3621,250.8485,227.9821,210.5584,191.6299,207.6745,194.2615,212.2461,208.2541,231.3496,233.2673,242.2344,228.0909,220.7597,120.7597
100,103.2441,105.6677,108.6909,111.8378,112.6383,107.838,104.6605,110.0334,118.1818,99.3789,104.0506,103.993,107.5442,110.8662,115.8048,119.2613,117.8282,110.2308,114.3214,109.1156,110.1404,114.4077,114.1809,126.8664,116.5778,110.1408,108.0819,98.3267,104.7724,107.2356,115.9374,127.5614,135.326,133.533,153.3774,159.1549,179.9818,171.0842,179.7425,172.4604,160.4984,168.6031,163.5383,175.8392,162.0933,145.1444,144.16,136.9754,128.9009,115.3463,116.8331,122.2443,139.1039,143.0504,146.4867,146.7256,152.1507,163.2057,176.1896,168.9447,68.9447
100,104.3326,103.3859,105.681,99.9949,97.3046,95.5016,87.1103,91.3514,88.4683,99.9807,99.332,98.4389,88.2772,94.063,91.4255,91.608,94.1355,88.2775,76.5079,68.6824,66.7896,60.8949,67.1044,65.5717,69.0331,70.4729,72.7284,67.2061,64.2084,61.9431,54.1383,49.3223,53.9003,56.4338,49.5789,52.1435,52.7863,54.3357,54.6116,55.0294,52.2822,57.2944,57.7101,56.7273,61.0588,57.7671,55.4597,52.1592,55.4079,58.7196,60.2143,56.983,54.1144,52.3152,50.4689,44.0158,42.1605,39.2339,44.1525,45.6437,0
100,97.4152,89.8472,91.6004,91.9652,98.9005,102.1168,105.712,113.2354,110.8634,108.5391,109.9329,113.8425,115.8104,111.9034,108.5794,110.1795,112.5685,112.9741,108.236,108.5742,97.3626,96.6168,96.9495,89.9089,94.3514,107.5356,105.225,113.2885,105.3853,117.0438,118.5736,106.0212,109.1971,108.4514,112.477,116.5054,111.3117,118.5042,121.7048,123.5449,121.5909,137.6773,138.8458,138.6525,135.2294,116.6563,119.7457,131.1014,135.7462,145.984,129.6767,143.3234,151.8762,166.4477,180.9417,168.1228,162.4906,171.0987,180.4156,155.4003,55.4003
100,99.9627,108.7844,109.3525,107.1173,106.1685,100.8561,98.2875,106.3613,104.0906,102.3851,102.7615,113.7831,113.5181,121.654,111.3293,112.895,117.9242,116.0244,102.123,109.2682,105.5085,108.6264,115.2622,109.7182,106.6203,100.8966,97.0808,95.5791,104.1374,107.3811,110.9746,107.4191,103.7734,106.4537,96.4139,97.343,101.7222,98.0284,98.5111,94.9679,93.3539,98.656,100.5524,95.9316,98.3235,94.364,82.2921,85.0844,89.0227,82.6059,86.3284,84.7421,92.6144,92.1732,93.3191,92.6857,93.7241,110.6752,115.9047,116.8845,16.8845
100,93.2684,100.5601,94.3249,100.1961,112.1156,104.4093,108.6073,120.7101,117.1037,117.7456,118.5356,115.0363,122.3933,135.0669,142.6132,143.5994,134.4693,128.7416,118.4716,122.94,135.789,147.4697,145.0727,143.1397,138.0516,145.8424,146.9225,149.1819,161.5289,166.2441,169.2279,169.253,172.3085,159.5275,161.4168,146.264,163.1852,156.77,153.9953,171.9182,175.2137,154.044,137.7896,131.1129,131.306,139.4735,141.9039,154.1079,141.5182,157.7004,150.3534,136.0651,139.7285,128.0785,130.326,139.2219,132.4853,140.2019,148.6423,141.275,41.275
100,96.6545,99.4511,94.9894,93.9303,102.2699,110.3941,94.6111,96.5,104.5891,110.1339,106.9322,97.6928,99.9251,109.8648,107.3431,102.5648,101.8889,114.0926,115.8456,111.6859,114.3998,120.5197,121.2925,113.1681,114.3231,110.4999,114.62,113.5435,107.683,111.8577,117.419,118.9623,117.4579,120.527,114.3093,107.4356,108.5461,102.9902,100.548,99.3627,95.5554,108.1211,102.2756,112.3867,124.5422,136.7236,130.397,132.8224,118.1216,115.4991,132.0962,137.2539,139.6727,140.2112,146.6348,154.4513,166.655,173.9502,169.3687,160.093,60.093
100,101.9796,96.0349,89.0844,87.7541,91.725,89.2261,95.5107,98.1888,90.3756,95.5331,97.2616,95.6237,89.6585,88.1931,89.2451,101.5507,93.6787,84.9261,84.4734,82.5662,85.9758,90.5899,88.0686,90.6374,87.9411,105.4663,107.4488,113.1459,113.9972,103.4193,92.7272,95.7759,90.6428,78.4285,78.0962,70.9605,67.3854,69.7063,70.9096,76.7387,66.0616,69.067,72.7877,77.1553,73.1138,71.5438,72.1914,68.28,68.8478,66.5457,70.5819,71.1211,75.5246,73.7515,70.9214,68.6582,68.3138,73.0671,72.705,79.1542,0
100,95.3196,91.9899,94.8665,93.3063,99.5073,100.2205,104.6309,108.6686,113.7722,105.5754,109.0456,98.384,98.2849,96.1273,100.935,104.5878,118.9157,121.4989,135.4869,149.2578,150.3595,152.3217,158.3298,153.7648,145.5085,149.58,144.842,135.1587,138.5772,131.4625,134.0315,141.7557,146.1353,146.0513,138.5885,135.7814,142.8275,146.7254,133.623,135.2614,124.839,129.8833,124.7753,127.3076,145.6495,151.6889,139.0242,121.0905,124.6751,129.6358,131.7552,138.9132,148.0945,141.3858,137.9906,139.4346,146.8661,139.768,138.6146,136.6466,36.6466
100,105.172,105.3112,108.306,107.0453,109.9588,109.8284,99.5339,95.913,95.5569,100.1913,99.7137,105.8508,111.2326,111.6008,101.8426,102.4627,109.0311,102.5295,103.5403,95.9603,86.7051,87.3615,80.8033,83.2767,88.1806,88.6526,98.1805,109.7413,114.0569,125.4106,128.5686,130.544,122.8943,126.5354,126.0152,124.0855,128.0958,119.9326,114.753,126.2802,135.3621,132.1225,136.3225,135.2708,140.1636,126.2973,122.5871,116.3353,113.5901,111.5232,119.6149,136.9202,150.9643,161.5758,161.7919,179.0829,183.4471,197.7211,194.8136,196.3487,96.3487
100,105.4778,104.4764,108.7924,115.6461,113.8232,118.3627,126.3482,128.4197,141.4178,151.034,156.2294,157.5321,153.8787,157.4005,149.5194,139.3456,132.0016,136.5826,147.3198,135.7732,121.9251,112.8481,117.4397,121.9972,133.3474,137.0918,120.5068,129.7666,132.2112,141.8788,132.8885,126.8237,130.4745,127.7443,124.5709,112.3321,114.5108,114.1915,114.9199,119.4416,127.1875,132.3282,128.4235,144.4814,138.2798,147.2829,147.2578,142.0487,151.0776,149.18,148.173,142.7351,141.2092,140.5379,137.9544,145.2858,135.0766,145.8063,141.3572,140.9584,40.9584
100,109.5722,117.6284,116.9164,106.7986,106.1697,108.3255,112.6956,107.669,119.5155,120.6775,122.5757,128.2222,136.8128,131.1073,122.3892,132.2939,125.2013,110.3939,104.2748,87.3891,84.1914,79.9003,75.8029,77.0208,76.0169,76.4391,73.5261,72.8943,70.6755,71.1309,71.2807,75.5045,72.4068,64.5888,70.0994,70.7568,71.3776,66.877,69.7025,68.7946,71.1554,65.8562,66.8593,69.8678,75.5492,81.505,84.6126,81.7005,79.2422,76.8247,80.0327,81.5958,87.8795,84.4229,81.1188,87.2214,88.9758,88.1511,89.2241,87.116,0
100,88.258,96.8113,105.7823,118.8576,122.4457,119.7676,112.3561,124.9372,121.9551,135.129,135.1155,123.4407,123.654,134.434,127.3669,128.3717,138.6927,138.7312,119.8101,114.8797,117.3743,116.4273,110.2094,101.5522,94.7689,86.9292,84.2133,78.3133,78.1763,75.9881,76.8166,72.0253,83.355,88.9528,92.3353,84.7775,84.6975,76.1413,76.6471,75.6486,71.2881,68.9369,68.6535,74.927,64.9593,72.0636,74.3787,75.6723,72.6122,68.0192,74.1103,79.0825,78.9226,73.324,70.7086,61.4584,60.2792,57.9482,58.3153,59.7949,0
100,104.6468,95.949,90.515,94.4898,94.2786,93.7268,101.3165,97.5264,101.2886,86.3753,92.9833,91.479,91.5627,91.0398,90.7219,90.8299,95.7333,96.7331,97.7768,99.7044,94.4304,97.4164,86.7801,94.4488,95.1262,90.0628,92.0571,91.588,92.3802,97.9136,92.4331,98.1835,100.8008,96.4488,96.6954,96.8439,87.1158,82.0116,80.8079,68.9829,71.8142,71.3169,74.261,74.3326,65.3634,71.0511,71.2538,71.2176,78.1108,71.7976,65.562,63.8684,67.729,69.4907,64.5823,61.753,54.9322,58.5109,59.0957,61.4081,0
100,91.3025,93.9195,100.7447,101.1329,112.5995,116.2807,111.6227,111.0069,105.5987,115.3444,122.2947,128.6372,133.8442,136.375,144.2926,147.0808,140.3338,141.2307,132.7757,131.6251,144.2481,155.1916,166.414,172.97,185.861,189.8425,185.7533,196.8929,205.7981,213.0697,224.3828,239.7632,237.3715,245.6014,248.0423,239.5788,201.6464,204.2321,196.7001,188.4454,185.6572,173.2747,174.3522,165.4958,156.3641,157.8622,152.5882,152.0326,145.2789,137.2109,126.9921,123.9067,114.4275,111.4386,116.3055,117.9221,114.8221,123.6654,123.3651,122.7299,22.7299
100,100.1547,97.907,104.8073,102.7623,100.6673,96.0947,99.2872,89.0158,87.1431,80.182,82.369,78.9959,77.5574,68.6849,75.459,71.8252,75.9215,75.1793,77.5964,76.8235,74.4877,72.14,69.1445,68.1993,72.7849,70.1163,78.8539,78.2071,70.1953,72.6887,69.8749,65.5807,64.2844,55.1939,54.3788,53.9295,56.7177,61.1321,58.4846,58.5843,59.6063,57.0594,57.6957,59.5719,63.2294,60.2938,66.2898,66.0342,68.6322,65.8359,62.6867,58.1533,59.8782,57.9011,54.3546,56.3757,59.6539,64.7489,64.7081,65.2617,0
100,94.7487,90.4821,83.1093,97.1484,98.5707,94.0863,87.0714,90.6532,95.2441,97.0816,91.7898,85.1612,82.7049,85.5045,91.694,103.1332,103.1977,107.8696,94.5386,103.295,98.8528,96.9096,96.997,92.7703,92.8415,93.8832,87.7236,96.5295,105.0996,111.315,110.0627,108.5049,113.0571,112.1191,113.8766,116.1945,123.9027,137.1681,149.2811,148.0939,146.1026,148.9993,128.9925,129.8153,114.4615,113.1215,116.3429,128.8098,131.8507,124.4418,131.149,131.3429,129.5242,124.4002,132.5063,145.3123,161.861,159.1605,168.8761,155.2237,55.2237
100,102.6808,103.2401,106.9761,102.9826,92.7491,90.7151,86.2598,97.2197,102.3164,104.4653,103.3221,109.8181,107.029,115.7021,121.4064,122.8461,124.9234,112.1893,110.7266,118.1189,125.3287,140.7456,149.7486,156.2456,168.441,175.1941,173.7513,148.8126,143.0768,148.2812,132.2076,135.8123,132.5709,133.1514,132.9048,126.4522,141.9717,148.9151,150.8149,156.5371,156.0582,152.5538,151.3227,150.8622,155.1382,148.2206,140.7249,139.483,143.6319,159.1745,159.8935,158.0692,159.1507,151.8782,162.061,174.0716,175.3206,170.9076,176.3549,211.4834,111.4834
